latitude,longitude,zipcode,severity
37.2564555,-121.8060525,95123,3
37.32881576,-121.908999,95126,2
37.25968334,-121.8280689,95136,2
37.35443427,-121.8622787,95116,2
37.27791855,-121.835128,95111,2
37.3159274,-121.9182905,95128,2
37.32359104,-121.8282988,95122,1
37.26867341,-121.803471,95111,2
37.32329948,-121.8209676,95122,1
37.33283899,-121.8676618,95112,3
37.34268416,-121.8810962,95112,2
37.31806346,-121.7990862,95148,3
37.32574768,-121.8022288,95148,3
37.3275232,-121.8020686,95148,1
37.31878579,-121.8160482,95122,3
37.38599315,-121.8297186,95127,1
37.29342064,-121.8332141,95111,2
37.33936073,-121.8238998,95122,2
37.3214259,-121.8917588,95125,3
37.35823924,-121.9121507,95110,2
37.34160344,-121.8739357,95122,1
37.26746986,-121.8219521,95111,1
37.26686181,-121.8046091,95111,3
37.38382823,-121.842253,95127,2
37.29148462,-121.836547,95111,3
37.33452424,-121.8425867,95122,1
37.33396107,-121.8420376,95122,2
37.2802581,-121.8366485,95111,1
37.30980531,-122.0031962,95129,1
37.33941113,-121.8687032,95116,1
37.24434672,-121.7883965,95138,3
37.314107,-121.8800444,95110,1
37.30735242,-121.9711859,95117,3
37.28778516,-121.8264274,95111,1
37.35011626,-121.9121421,95110,1
37.298834,-121.8350301,95111,3
37.353291,-121.8165472,95127,3
37.24707432,-121.908756,95124,3
37.27133852,-121.8245338,95111,1
37.31214214,-121.8989045,95125,2
37.320071,-121.8154628,95122,1
37.25197646,-121.8075416,95123,2
37.25129932,-121.8090904,95123,1
37.27710019,-121.9252089,95124,1
37.35605437,-121.8461037,95116,3
37.35027572,-121.885487,95112,2
37.27883896,-121.8314571,95111,3
37.34119003,-121.8351644,95122,2
37.33668638,-121.8307951,95122,3
37.37735628,-121.9131353,95112,2
37.23387551,-121.8716362,95120,1
37.3201853,-121.9683688,95117,3
37.28089481,-121.8954707,95125,2
37.29048449,-121.8178023,95121,2
37.2617424,-121.9314108,95124,1
37.31569664,-121.8624212,95112,1
37.32016881,-121.797457,95148,2
37.24585358,-121.7860951,95138,3
37.28360116,-121.976631,95008,3
37.27234759,-121.8330904,95136,2
37.38732193,-121.899073,95131,2
37.292909,-121.8270556,95111,3
37.3470569,-121.8652417,95116,1
37.3105539,-121.8984626,95125,1
37.36809127,-121.8922782,95112,1
37.34773787,-121.8299822,95122,2
37.42071872,-121.8601087,95132,3
37.30146712,-121.9218724,95126,2
37.34783377,-121.8906286,95123,3
37.34997611,-121.8922258,95112,1
37.32910727,-121.796154,95148,3
37.30449427,-121.9393869,95128,1
37.23550967,-121.8440017,95123,2
37.33936073,-121.8238998,95122,2
37.38497443,-121.8320182,95127,1
37.35234516,-121.8371377,95116,2
37.33640285,-121.833937,95122,2
37.27883934,-121.8270022,95111,1
37.38732193,-121.899073,95136,1
37.31839783,-121.8687024,95112,1
37.26425213,-121.8521285,95136,1
37.41662957,-121.8569621,95132,1
37.31146929,-121.8423157,95122,3
37.33455031,-121.8764572,95112,1
37.22207359,-121.763226,95139,2
37.33057206,-121.7756702,95148,1
37.31564868,-121.9173688,95128,1
37.23630014,-121.8731218,95120,1
37.40072506,-121.822832,95132,1
37.34332707,-121.8958955,95112,2
37.31876475,-121.8953656,95125,3
37.33360023,-121.8743296,95112,2
37.32142158,-121.9785958,95129,2
37.29403088,-121.9717401,95130,1
37.34517,-121.8900687,95112,2
37.39144828,-121.8382532,95127,1
37.29508261,-122.0123294,95129,1
37.32746965,-121.8357497,95122,1
37.34871095,-121.8022695,95127,3
37.31333183,-121.9162459,95128,1
37.38493365,-121.863138,95132,2
37.35743743,-121.8172365,95127,3
37.35265682,-121.8115693,95127,1
37.36582334,-121.9083834,95112,2
37.36291721,-121.8867618,95133,1
37.39282929,-121.8333982,95132,2
37.39666236,-121.8484423,95132,1
37.31628931,-121.9216788,95128,3
37.24609636,-121.7666159,95138,2
37.36414528,-121.8119665,95127,3
37.34401279,-121.8782923,95112,1
37.31709397,-121.897769,95125,3
37.32282383,-121.8378845,95122,1
37.25900513,-121.8372745,95136,2
37.33841153,-121.8279697,95122,1
